conf,precision,recall,f1,MAE
0.25,0.014705882352928456,0.017119838872087494,0.015821311741112194,11.642857142857142
0.3,0.014856081708435602,0.01611278952667058,0.015458936698876068,7.142857142857143
0.35,0.015015015014999985,0.01510574018125367,0.015060240463844854,3.7142857142857144
0.4,0.015822784810109892,0.01510574018125367,0.015455950041211107,3.9285714285714284
0.45,0.016018306636137278,0.014098690835836758,0.014997321408817613,8.5
0.5,0.01866666666664178,0.014098690835836758,0.016064256537812276,17.357142857142858
